Product_ID,Product_Name,Category,Supplier,Warehouse,Stock_Level,Reorder_Point,Unit_Cost,Unit_Price,Turnover_Rate,Last_Restocked_Date,Expiry_Date
SKU-04708,Standard Pasta Pack,Grocery,Supplier_Vertex,Warehouse_West,355,42,11.43,14.29,0.58,04/29/2026,05/22/2026
SKU-04709,Pro Tent,Sports & Outdoors,Supplier_Omega,Warehouse_West,93,20,8.09,18.51,1.74,04/15/2026,
SKU-04710,Heavy-Duty Plush Bear,Toys,Supplier_Gamma,Warehouse_South,12,28,42.88,57.99,3.98,05/26/2026,
SKU-04711,Wireless Cap,Apparel,Supplier_Orion,Warehouse_West,10,51,17.74,40.27,3.38,03/12/2026,
SKU-04712,Premium Stool,Furniture,Supplier_Vertex,Warehouse_West,92,27,12.52,17.29,0.19,01/24/2026,
SKU-04713,Basic Rice Bag,Grocery,Supplier_Epsilon,Warehouse_Overflow,76,31,8.16,19.4,3.84,02/28/2026,01/11/2027
SKU-04714,Ultra Cookware Set,Home & Kitchen,Supplier_Nova,Warehouse_East,318,45,31.53,65.65,1.76,05/25/2026,
SKU-04715,Heavy-Duty Stapler,Office Supplies,Supplier_Omega,Warehouse_West,49,27,64.46,106.85,0.56,04/14/2026,
SKU-04716,Deluxe Cap,Apparel,Supplier_Atlas,Warehouse_West,54,27,4.19,7.17,6.73,01/19/2026,
SKU-04717,Classic Stapler,Office Supplies,Supplier_Zeta,Warehouse_South,65,31,20.23,31.76,0.75,03/24/2026,
SKU-04718,Advanced Wiper Blades,Automotive,Supplier_Beta,Warehouse_South,74,34,5.86,8.64,2.79,01/29/2026,
SKU-04719,Smart Stool,Furniture,Supplier_Alpha,Warehouse_East,114,53,54.16,129.14,1.52,03/17/2026,
SKU-04720,Deluxe Lotion,Health & Beauty,Supplier_Orion,Warehouse_North,70,40,14.42,20.76,2.36,02/18/2026,10/23/2027
SKU-04721,Heavy-Duty Jacket,Apparel,Supplier_Vertex,Warehouse_South,535,18,61.75,88.22,4.44,03/30/2026,
SKU-04722,Compact Charger,Electronics,Supplier_Alpha,Warehouse_East,98,59,9.34,15.58,4.72,02/26/2026,
SKU-04723,Heavy-Duty Tea Pack,Grocery,Supplier_Theta,Warehouse_North,89,47,39.82,98.74,1.51,07/01/2026,10/09/2027
SKU-04724,Smart Scarf,Apparel,Supplier_Pioneer,Warehouse_North,6,28,24.65,44.48,1.55,03/26/2026,
SKU-04725,Wireless Olive Oil,Grocery,Supplier_Orion,Warehouse_East,55,34,34.84,57.9,1.75,04/19/2026,06/12/2028
SKU-04726,Smart Speaker,Electronics,Supplier_Beta,Warehouse_West,68,24,22.62,56.51,5.26,04/19/2026,
SKU-04727,Classic Sunscreen,Health & Beauty,Supplier_Theta,Warehouse_Central,6,14,22.19,47.98,11.84,04/11/2026,04/19/2026
SKU-04728,Heavy-Duty Running Shoes,Sports & Outdoors,Supplier_Alpha,Warehouse_East,31,20,30.7,74.54,1.98,02/20/2026,
SKU-04729,Pro Blender,Home & Kitchen,Supplier_Delta,Warehouse_East,0,22,14.03,21.38,2.53,05/12/2026,
SKU-04730,Eco Cereal Box,Grocery,Supplier_Nova,Warehouse_South,119,43,8.82,19.23,1.39,02/15/2026,07/15/2026
SKU-04731,Smart Webcam,Electronics,Supplier_Summit,Warehouse_North,39,17,13.28,31.31,7.02,04/18/2026,
SKU-04732,Deluxe Keyboard,Electronics,Supplier_Summit,Warehouse_North,307,34,6.04,11.4,2.97,03/13/2026,
SKU-04733,Portable Cutlery Set,Home & Kitchen,Supplier_Atlas,Warehouse_Central,0,36,36.61,64.11,2.79,07/06/2026,
SKU-04734,Compact Sunscreen,Health & Beauty,Supplier_Vertex,Warehouse_East,0,20,12.42,19.68,9.63,06/21/2026,05/16/2028
SKU-04735,Wireless Stool,Furniture,Supplier_Delta,Warehouse_Central,390,27,2.87,5.56,1.79,05/23/2026,
SKU-04736,Classic Headphones,Electronics,Supplier_Summit,Warehouse_West,14,19,33.19,48.12,7.5,02/16/2026,
SKU-04737,Wireless Desk Organizer,Office Supplies,Supplier_Epsilon,Warehouse_North,0,42,9.08,15.99,6.54,03/30/2026,
SKU-04738,Ultra Cap,Apparel,Supplier_Pioneer,Warehouse_East,10,45,7.84,16.36,5.42,05/08/2026,
SKU-04739,Compact Cap,Apparel,Supplier_Pioneer,Warehouse_East,107,26,13.95,28.57,8.86,04/22/2026,
SKU-04740,Deluxe Action Figure,Toys,Supplier_Nova,Warehouse_East,101,58,12.01,25.34,2.92,06/16/2026,
SKU-04741,Classic Cutlery Set,Home & Kitchen,Supplier_Summit,Warehouse_East,23,14,13.55,26.59,3.65,01/26/2026,
SKU-04742,Pro Keyboard,Electronics,Supplier_Summit,Warehouse_Overflow,70,32,29.13,35.06,3.9,02/14/2026,
SKU-04743,Premium Tablet,Electronics,Supplier_Alpha,Warehouse_Central,103,12,40.35,49.82,2.16,06/17/2026,
SKU-04744,Wireless Air Filter,Automotive,Supplier_Theta,Warehouse_Central,272,48,14.46,28.26,2.1,06/15/2026,
SKU-04745,Premium Snack Bar,Grocery,Supplier_Vertex,Warehouse_North,0,46,21.71,53.31,1.05,02/04/2026,07/01/2027
SKU-04746,Pro Speaker,Electronics,Supplier_Beta,Warehouse_North,119,19,24.92,36.2,8.89,03/03/2026,
SKU-04747,Compact Snack Bar,Grocery,Supplier_Orion,Warehouse_North,14,36,30.22,64.45,2.75,03/06/2026,08/21/2027
SKU-04748,Wireless Keyboard,Electronics,Supplier_Summit,Warehouse_South,37,16,13.26,23.38,4.83,05/20/2026,
SKU-04749,Premium T-Shirt,Apparel,Supplier_Vertex,Warehouse_East,3,58,34.24,47.28,0.67,04/09/2026,
SKU-04750,Smart Bicycle Helmet,Sports & Outdoors,Supplier_Summit,Warehouse_West,16,38,20.02,24.89,7.48,03/04/2026,
SKU-04751,Advanced Jeans,Apparel,Supplier_Atlas,Warehouse_East,59,58,32.36,68.84,2.88,04/02/2026,
SKU-04752,Smart Stool,Furniture,Supplier_Vertex,Warehouse_Central,79,48,3.73,5.17,4.64,01/25/2026,
SKU-04753,Premium Plush Bear,Toys,Supplier_Atlas,Warehouse_Overflow,52,15,26.77,42.51,1.79,03/22/2026,
SKU-04754,Advanced Whiteboard,Office Supplies,Supplier_Beta,Warehouse_North,20,18,8.12,13.98,4.0,03/04/2026,
SKU-04755,Deluxe Yoga Mat,Sports & Outdoors,Supplier_Sigma,Warehouse_Central,62,17,10.36,21.94,2.37,02/16/2026,
SKU-04756,Smart Water Bottle,Sports & Outdoors,Supplier_Summit,Warehouse_East,58,23,24.82,42.29,3.01,03/21/2026,
SKU-04757,Advanced Tablet,Electronics,Supplier_Omega,Warehouse_East,93,47,82.69,140.75,3.33,05/14/2026,
SKU-04758,Eco Toaster,Home & Kitchen,Supplier_Zeta,Warehouse_Central,7,18,18.47,41.23,2.26,05/14/2026,
SKU-04759,Eco Cabinet,Furniture,Supplier_Vertex,Warehouse_North,21,20,18.56,22.44,5.24,06/10/2026,
SKU-04760,Eco Air Filter,Automotive,Supplier_Alpha,Warehouse_Central,80,20,6.7,14.61,7.84,05/27/2026,
SKU-04761,Compact Bookshelf,Furniture,Supplier_Alpha,Warehouse_West,76,49,13.52,25.39,8.81,04/14/2026,
SKU-04762,Basic Floor Mat,Automotive,Supplier_Pioneer,Warehouse_Central,44,44,42.19,80.34,5.26,02/11/2026,
SKU-04763,Premium Kettle,Home & Kitchen,Supplier_Vertex,Warehouse_Overflow,107,20,8.49,14.0,1.03,06/27/2026,
SKU-04764,Eco Cereal Box,Grocery,Supplier_Theta,Warehouse_East,90,45,33.2,43.83,5.0,03/07/2026,05/05/2027
SKU-04765,Classic Envelope Box,Office Supplies,Supplier_Sigma,Warehouse_North,66,12,10.6,13.97,2.14,03/31/2026,
SKU-04766,Classic Brake Pads,Automotive,Supplier_Gamma,Warehouse_North,169,54,14.58,23.96,0.13,04/24/2026,
SKU-04767,Eco Water Bottle,Sports & Outdoors,Supplier_Omega,Warehouse_South,112,28,18.92,40.42,1.74,06/30/2026,
SKU-04768,Eco Keyboard,Electronics,Supplier_Delta,Warehouse_North,108,17,10.55,24.89,3.62,04/03/2026,
SKU-04769,Smart Cutting Board,Home & Kitchen,Supplier_Delta,Warehouse_Central,50,37,15.34,34.61,3.23,03/06/2026,
SKU-04770,Advanced Scarf,Apparel,Supplier_Gamma,Warehouse_South,205,10,23.75,53.14,1.73,02/07/2026,
SKU-04771,Smart Charger,Electronics,Supplier_Sigma,Warehouse_Overflow,49,49,27.95,33.75,5.59,02/23/2026,
SKU-04772,Classic Cap,Apparel,Supplier_Omega,Warehouse_West,80,39,18.17,26.33,7.71,04/21/2026,
SKU-04773,Premium Tea Pack,Grocery,Supplier_Alpha,Warehouse_North,64,50,10.33,25.09,0.25,01/17/2026,07/29/2026
SKU-04774,Deluxe Running Shoes,Sports & Outdoors,Supplier_Beta,Warehouse_East,17,47,14.13,32.94,6.51,05/12/2026,
SKU-04775,Eco Cap,Apparel,Supplier_Alpha,Warehouse_East,90,20,19.75,26.95,6.04,04/21/2026,
SKU-04776,Compact Camping Chair,Sports & Outdoors,Supplier_Pioneer,Warehouse_East,429,38,28.63,58.03,3.6,04/30/2026,
SKU-04777,Portable Keyboard,Electronics,Supplier_Delta,Warehouse_East,1,40,31.98,56.38,0.82,03/29/2026,
SKU-04778,Ultra Hoodie,Apparel,Supplier_Nova,Warehouse_North,18,19,18.67,22.59,2.65,03/20/2026,
SKU-04779,Wireless Rice Bag,Grocery,Supplier_Theta,Warehouse_West,257,44,13.5,30.24,0.07,01/29/2026,11/27/2027
SKU-04780,Pro Snack Bar,Grocery,Supplier_Pioneer,Warehouse_East,11,49,25.29,61.36,3.63,02/28/2026,10/14/2026
SKU-04781,Smart Speaker,Electronics,Supplier_Theta,Warehouse_Central,69,38,8.58,20.57,1.59,02/02/2026,
SKU-04782,Deluxe Tea Pack,Grocery,Supplier_Orion,Warehouse_Central,289,46,7.93,13.48,1.21,03/11/2026,08/08/2027
SKU-04783,Classic Desk Organizer,Office Supplies,Supplier_Zeta,Warehouse_South,240,11,46.81,104.11,5.01,03/24/2026,
SKU-04784,Advanced Rice Bag,Grocery,Supplier_Atlas,Warehouse_North,66,57,13.97,25.81,12.01,05/20/2026,05/23/2027
SKU-04785,Eco Scarf,Apparel,Supplier_Vertex,Warehouse_West,0,10,39.18,96.93,3.83,05/08/2026,
SKU-04786,Premium Scarf,Apparel,Supplier_Epsilon,Warehouse_Overflow,8,41,30.7,75.28,5.12,04/02/2026,
SKU-04787,Compact Water Bottle,Sports & Outdoors,Supplier_Vertex,Warehouse_East,73,33,27.71,61.11,2.99,04/06/2026,
SKU-04788,Heavy-Duty Sunscreen,Health & Beauty,Supplier_Delta,Warehouse_South,8,11,51.62,93.57,0.66,05/29/2026,07/04/2026
SKU-04789,Premium Cabinet,Furniture,Supplier_Orion,Warehouse_North,8,12,24.73,58.67,4.47,04/28/2026,
SKU-04790,Pro Jacket,Apparel,Supplier_Atlas,Warehouse_South,85,18,29.07,43.35,0.65,03/05/2026,
SKU-04791,Pro Charger,Electronics,Supplier_Pioneer,Warehouse_South,34,58,13.62,20.14,4.48,05/01/2026,
SKU-04792,Portable Air Filter,Automotive,Supplier_Sigma,Warehouse_East,420,33,25.19,48.51,7.74,04/19/2026,
SKU-04793,Pro Tablet,Electronics,Supplier_Theta,Warehouse_West,9,21,26.01,58.91,2.19,05/31/2026,
SKU-04794,Pro Cereal Box,Grocery,Supplier_Vertex,Warehouse_South,4,43,54.18,69.39,4.6,06/07/2026,02/02/2027
SKU-04795,Deluxe Rice Bag,Grocery,Supplier_Vertex,Warehouse_North,33,43,18.83,41.8,1.31,04/12/2026,05/26/2028
SKU-04796,Pro Scarf,Apparel,Supplier_Nova,Warehouse_South,22,32,49.94,121.56,2.1,06/19/2026,
SKU-04797,Ultra Snack Bar,Grocery,Supplier_Alpha,Warehouse_Central,81,28,24.8,47.36,0.79,05/25/2026,04/10/2027
SKU-04798,Compact Cookware Set,Home & Kitchen,Supplier_Zeta,Warehouse_East,478,41,25.47,37.64,2.28,03/07/2026,
SKU-04799,Premium Keyboard,Electronics,Supplier_Pioneer,Warehouse_Overflow,359,58,12.74,25.75,4.84,02/23/2026,
SKU-04800,Wireless Toy Truck,Toys,Supplier_Beta,Warehouse_East,41,37,19.76,28.77,1.93,05/26/2026,
SKU-04801,Advanced Charger,Electronics,Supplier_Delta,Warehouse_South,93,35,9.91,16.92,1.25,05/08/2026,
SKU-04802,Classic Monitor,Electronics,Supplier_Epsilon,Warehouse_North,22,58,26.37,55.63,3.75,03/23/2026,
SKU-04803,Advanced Sunscreen,Health & Beauty,Supplier_Sigma,Warehouse_West,32,54,43.09,73.07,4.83,04/17/2026,10/01/2027
SKU-04804,Classic Tea Pack,Grocery,Supplier_Zeta,Warehouse_East,43,21,27.7,50.68,3.62,02/03/2026,06/27/2026
SKU-04805,Eco Tent,Sports & Outdoors,Supplier_Vertex,Warehouse_West,60,52,35.0,66.81,2.57,04/03/2026,
SKU-04806,Wireless Pen Pack,Office Supplies,Supplier_Beta,Warehouse_West,6,40,8.42,13.82,1.42,05/20/2026,
SKU-04807,Wireless Tablet,Electronics,Supplier_Epsilon,Warehouse_West,50,20,37.6,48.85,3.93,03/10/2026,
SKU-04808,Basic Tire Gauge,Automotive,Supplier_Summit,Warehouse_North,0,49,5.87,10.94,6.8,05/09/2026,
SKU-04809,Wireless Juice Bottle,Grocery,Supplier_Epsilon,Warehouse_Central,17,59,44.53,81.68,4.36,05/20/2026,07/29/2026
SKU-04810,Pro Bicycle Helmet,Sports & Outdoors,Supplier_Zeta,Warehouse_East,325,13,46.26,81.16,1.03,03/09/2026,
SKU-04811,Compact Olive Oil,Grocery,Supplier_Alpha,Warehouse_South,11,27,13.79,19.86,0.8,03/31/2026,12/20/2027
SKU-04812,Eco Bicycle Helmet,Sports & Outdoors,Supplier_Sigma,Warehouse_East,23,38,4.56,5.78,5.95,06/28/2026,
SKU-04813,Standard Monitor,Electronics,Supplier_Gamma,Warehouse_West,12,56,14.98,34.07,5.56,04/20/2026,
SKU-04814,Smart Sticky Notes,Office Supplies,Supplier_Epsilon,Warehouse_North,210,48,15.07,28.51,8.09,05/03/2026,
SKU-04815,Smart Kettle,Home & Kitchen,Supplier_Theta,Warehouse_South,24,56,23.75,58.77,1.0,05/12/2026,
SKU-04816,Basic Shampoo,Health & Beauty,Supplier_Gamma,Warehouse_South,433,40,9.49,23.45,10.91,05/21/2026,03/26/2028
SKU-04817,Ultra Face Cream,Health & Beauty,Supplier_Pioneer,Warehouse_South,515,37,4.99,9.75,4.12,01/19/2026,03/08/2027
SKU-04818,Wireless Bicycle Helmet,Sports & Outdoors,Supplier_Nova,Warehouse_North,118,36,6.65,12.22,5.26,06/10/2026,
SKU-04819,Standard Sunscreen,Health & Beauty,Supplier_Summit,Warehouse_North,7,39,29.57,42.65,1.52,02/17/2026,03/05/2027
SKU-04820,Pro Tea Pack,Grocery,Supplier_Atlas,Warehouse_North,98,58,38.2,64.68,1.14,06/24/2026,07/22/2026
SKU-04821,Premium Olive Oil,Grocery,Supplier_Summit,Warehouse_South,80,51,24.88,55.26,4.01,03/11/2026,09/30/2027
SKU-04822,Heavy-Duty Tea Pack,Grocery,Supplier_Zeta,Warehouse_Central,15,20,14.83,36.37,2.54,02/20/2026,02/18/2028
SKU-04823,Smart Hoodie,Apparel,Supplier_Epsilon,Warehouse_North,105,23,10.94,21.66,1.4,06/14/2026,
SKU-04824,Smart Jeans,Apparel,Supplier_Theta,Warehouse_South,18,13,9.57,19.16,1.28,03/26/2026,
SKU-04825,Portable Notebook,Office Supplies,Supplier_Nova,Warehouse_South,2,45,4.53,10.99,8.33,01/30/2026,
SKU-04826,Pro Juice Bottle,Grocery,Supplier_Summit,Warehouse_Central,62,10,15.03,20.52,6.06,05/05/2026,11/10/2027
SKU-04827,Heavy-Duty RC Car,Toys,Supplier_Vertex,Warehouse_North,6,53,22.76,45.42,3.68,06/17/2026,
SKU-04828,Pro Rice Bag,Grocery,Supplier_Gamma,Warehouse_North,115,48,13.81,27.08,4.54,04/24/2026,07/25/2026
SKU-04829,Basic Scarf,Apparel,Supplier_Atlas,Warehouse_North,110,46,10.58,15.52,6.83,02/28/2026,
SKU-04830,Deluxe Envelope Box,Office Supplies,Supplier_Pioneer,Warehouse_Overflow,32,42,21.7,47.87,11.18,03/30/2026,
SKU-04831,Classic Blender,Home & Kitchen,Supplier_Beta,Warehouse_East,8,30,22.82,30.92,5.45,04/06/2026,
SKU-04832,Compact Toaster,Home & Kitchen,Supplier_Delta,Warehouse_North,152,33,17.44,22.36,1.72,07/06/2026,
SKU-04833,Standard Building Blocks,Toys,Supplier_Gamma,Warehouse_South,0,49,25.61,46.92,0.76,06/08/2026,
SKU-04834,Eco Coffee Beans,Grocery,Supplier_Summit,Warehouse_North,92,59,7.03,11.18,2.16,06/04/2026,07/21/2026
SKU-04835,Premium Binder,Office Supplies,Supplier_Delta,Warehouse_North,59,22,35.04,61.91,3.8,03/18/2026,
SKU-04836,Pro Router,Electronics,Supplier_Theta,Warehouse_Central,0,58,55.07,74.14,2.19,06/16/2026,
SKU-04837,Premium Hoodie,Apparel,Supplier_Epsilon,Warehouse_East,4,43,17.34,31.01,7.86,04/19/2026,
SKU-04838,Advanced Hoodie,Apparel,Supplier_Delta,Warehouse_West,5,47,6.01,10.65,1.26,05/05/2026,
SKU-04839,Eco Speaker,Electronics,Supplier_Pioneer,Warehouse_South,29,38,5.05,12.41,2.34,03/13/2026,
SKU-04840,Deluxe Tea Pack,Grocery,Supplier_Summit,Warehouse_East,421,45,26.11,55.86,0.85,03/22/2026,07/12/2026
SKU-04841,Smart Wiper Blades,Automotive,Supplier_Zeta,Warehouse_South,65,49,35.17,84.29,1.62,05/07/2026,
SKU-04842,Eco Tire Gauge,Automotive,Supplier_Theta,Warehouse_South,75,56,10.49,23.24,3.32,02/13/2026,
SKU-04843,Wireless Sneakers,Apparel,Supplier_Orion,Warehouse_West,18,14,9.82,21.84,2.16,06/29/2026,
SKU-04844,Advanced Speaker,Electronics,Supplier_Pioneer,Warehouse_North,0,29,16.66,38.74,2.18,05/23/2026,
SKU-04845,Basic Rice Bag,Grocery,Supplier_Vertex,Warehouse_West,0,38,21.17,32.45,3.96,03/08/2026,08/14/2026
SKU-04846,Basic Scarf,Apparel,Supplier_Epsilon,Warehouse_Central,313,20,29.61,51.96,1.88,06/18/2026,
SKU-04847,Heavy-Duty Face Cream,Health & Beauty,Supplier_Orion,Warehouse_North,8,17,16.02,37.45,8.83,05/23/2026,01/23/2028
SKU-04848,Pro Pasta Pack,Grocery,Supplier_Theta,Warehouse_Central,537,37,20.09,25.86,4.36,03/20/2026,04/08/2028
SKU-04849,Classic Toaster,Home & Kitchen,Supplier_Gamma,Warehouse_North,3,58,11.54,14.67,2.91,03/13/2026,
SKU-04850,Deluxe Headphones,Electronics,Supplier_Theta,Warehouse_South,33,50,35.4,72.3,10.32,01/12/2026,
SKU-04851,Compact Tire Gauge,Automotive,Supplier_Orion,Warehouse_West,158,27,3.75,8.93,5.09,02/28/2026,
SKU-04852,Classic Hoodie,Apparel,Supplier_Summit,Warehouse_East,102,39,23.41,52.26,0.9,04/24/2026,
SKU-04853,Premium Cutting Board,Home & Kitchen,Supplier_Gamma,Warehouse_North,108,23,30.1,67.39,0.5,06/06/2026,
SKU-04854,Heavy-Duty Cap,Apparel,Supplier_Pioneer,Warehouse_Central,91,18,47.74,79.63,3.63,04/29/2026,
SKU-04855,Ultra Action Figure,Toys,Supplier_Zeta,Warehouse_Overflow,25,19,28.24,55.61,8.22,05/12/2026,
SKU-04856,Advanced Pasta Pack,Grocery,Supplier_Sigma,Warehouse_North,6,34,6.61,14.56,1.26,04/28/2026,02/06/2027
SKU-04857,Advanced Rice Bag,Grocery,Supplier_Atlas,Warehouse_Central,42,36,34.37,76.71,0.66,06/04/2026,07/05/2026
SKU-04858,Heavy-Duty Soap Bar,Health & Beauty,Supplier_Summit,Warehouse_East,71,11,21.77,42.56,4.4,06/05/2026,04/14/2027
SKU-04859,Compact Shampoo,Health & Beauty,Supplier_Zeta,Warehouse_Overflow,89,12,32.93,73.78,2.18,06/30/2026,07/24/2026
SKU-04860,Deluxe Soap Bar,Health & Beauty,Supplier_Nova,Warehouse_North,515,38,20.08,24.8,6.36,04/08/2026,08/12/2027
SKU-04861,Compact Action Figure,Toys,Supplier_Vertex,Warehouse_Central,68,46,5.83,14.14,5.4,05/26/2026,
SKU-04862,Heavy-Duty Dumbbell Set,Sports & Outdoors,Supplier_Gamma,Warehouse_North,79,36,17.15,39.99,3.22,06/16/2026,
SKU-04863,Eco Monitor,Electronics,Supplier_Orion,Warehouse_Central,161,13,13.6,17.24,0.96,05/02/2026,
SKU-04864,Pro Cap,Apparel,Supplier_Epsilon,Warehouse_West,61,44,6.64,11.59,2.04,05/13/2026,
SKU-04865,Classic Jacket,Apparel,Supplier_Omega,Warehouse_South,18,36,11.35,27.19,4.73,01/17/2026,
SKU-04866,Classic Doll,Toys,Supplier_Sigma,Warehouse_North,116,28,7.11,13.27,2.1,06/21/2026,
SKU-04867,Basic Jeans,Apparel,Supplier_Zeta,Warehouse_Central,48,19,5.78,7.62,4.46,03/24/2026,
SKU-04868,Advanced Pasta Pack,Grocery,Supplier_Omega,Warehouse_West,90,35,12.41,30.48,4.92,01/17/2026,06/25/2028
SKU-04869,Ultra Desk Organizer,Office Supplies,Supplier_Beta,Warehouse_South,68,16,17.79,29.64,4.93,03/09/2026,
SKU-04870,Premium Yoga Mat,Sports & Outdoors,Supplier_Atlas,Warehouse_East,102,36,20.77,38.86,2.12,02/26/2026,
SKU-04871,Wireless Sneakers,Apparel,Supplier_Vertex,Warehouse_Central,0,39,86.8,175.47,1.54,03/26/2026,
SKU-04872,Classic Monitor,Electronics,Supplier_Omega,Warehouse_South,75,21,45.96,104.89,2.77,03/31/2026,
SKU-04873,Premium Rice Bag,Grocery,Supplier_Nova,Warehouse_North,115,49,11.84,27.65,3.65,02/24/2026,07/28/2027
SKU-04874,Wireless Olive Oil,Grocery,Supplier_Atlas,Warehouse_Central,110,14,9.26,18.97,3.83,04/13/2026,07/17/2026
SKU-04875,Smart Tea Pack,Grocery,Supplier_Nova,Warehouse_South,97,22,18.83,45.81,4.25,04/17/2026,12/03/2027
SKU-04876,Smart Building Blocks,Toys,Supplier_Zeta,Warehouse_South,107,50,18.92,28.09,7.25,04/20/2026,
SKU-04877,Classic Desk Organizer,Office Supplies,Supplier_Omega,Warehouse_North,116,13,21.64,51.42,0.5,01/28/2026,
SKU-04878,Standard Puzzle,Toys,Supplier_Orion,Warehouse_Central,107,11,31.89,46.15,9.29,02/01/2026,
SKU-04879,Eco Socks Pack,Apparel,Supplier_Delta,Warehouse_North,14,46,31.68,74.85,3.78,02/07/2026,
SKU-04880,Wireless Camping Chair,Sports & Outdoors,Supplier_Epsilon,Warehouse_West,97,43,34.62,51.26,2.51,06/03/2026,
SKU-04881,Premium Tea Pack,Grocery,Supplier_Beta,Warehouse_Central,1,59,13.4,28.61,1.64,06/23/2026,08/12/2027
SKU-04882,Portable Cabinet,Furniture,Supplier_Gamma,Warehouse_North,0,15,10.71,24.23,3.97,07/06/2026,
SKU-04883,Deluxe Camping Chair,Sports & Outdoors,Supplier_Alpha,Warehouse_Central,34,35,11.72,20.01,3.94,06/08/2026,
SKU-04884,Ultra Snack Bar,Grocery,Supplier_Delta,Warehouse_South,17,20,12.31,16.59,1.99,07/06/2026,01/29/2027
SKU-04885,Portable Router,Electronics,Supplier_Orion,Warehouse_West,4,51,10.38,17.35,1.69,04/06/2026,
SKU-04886,Classic Hair Dryer,Health & Beauty,Supplier_Beta,Warehouse_South,54,10,15.64,20.02,1.51,04/30/2026,05/25/2027
SKU-04887,Pro Sneakers,Apparel,Supplier_Orion,Warehouse_West,223,43,25.53,52.52,3.86,02/26/2026,
SKU-04888,Heavy-Duty Toy Truck,Toys,Supplier_Summit,Warehouse_South,14,30,18.05,38.02,1.46,04/14/2026,
SKU-04889,Pro Charger,Electronics,Supplier_Beta,Warehouse_North,83,19,15.22,23.57,0.31,03/11/2026,
SKU-04890,Ultra Toy Truck,Toys,Supplier_Alpha,Warehouse_Overflow,37,14,7.99,16.36,5.23,06/06/2026,
SKU-04891,Deluxe T-Shirt,Apparel,Supplier_Nova,Warehouse_North,0,35,7.06,9.01,0.65,06/12/2026,
SKU-04892,Ultra Webcam,Electronics,Supplier_Orion,Warehouse_Central,83,53,17.39,21.58,0.37,02/19/2026,
SKU-04893,Compact Pen Pack,Office Supplies,Supplier_Beta,Warehouse_North,387,28,22.18,38.38,3.77,03/19/2026,
SKU-04894,Ultra Pasta Pack,Grocery,Supplier_Delta,Warehouse_South,6,30,27.83,50.92,3.62,06/21/2026,04/27/2026
SKU-04895,Basic Sneakers,Apparel,Supplier_Zeta,Warehouse_Central,108,43,16.05,19.65,1.7,04/11/2026,
SKU-04896,Pro Speaker,Electronics,Supplier_Atlas,Warehouse_North,46,38,23.8,46.81,1.8,06/09/2026,
SKU-04897,Compact Olive Oil,Grocery,Supplier_Orion,Warehouse_Central,3,47,20.63,47.09,1.2,06/02/2026,08/05/2026
SKU-04898,Portable Coffee Beans,Grocery,Supplier_Theta,Warehouse_East,38,24,15.61,27.06,8.25,02/08/2026,11/22/2026
SKU-04899,Advanced Monitor,Electronics,Supplier_Theta,Warehouse_South,1,49,9.18,19.93,0.64,04/22/2026,
SKU-04900,Smart Hair Dryer,Health & Beauty,Supplier_Theta,Warehouse_West,65,25,24.93,34.81,3.71,02/04/2026,12/09/2026
SKU-04901,Smart Monitor,Electronics,Supplier_Summit,Warehouse_South,0,27,11.13,21.02,0.42,07/03/2026,
SKU-04902,Classic Stool,Furniture,Supplier_Delta,Warehouse_South,72,58,12.58,28.0,5.22,04/17/2026,
SKU-04903,Basic Router,Electronics,Supplier_Orion,Warehouse_West,56,10,62.34,130.08,1.47,02/21/2026,
SKU-04904,Ultra Hoodie,Apparel,Supplier_Epsilon,Warehouse_South,49,20,30.36,67.2,12.78,03/11/2026,
SKU-04905,Advanced Vitamin Pack,Health & Beauty,Supplier_Pioneer,Warehouse_North,6,45,33.97,72.61,5.15,01/17/2026,04/18/2027
SKU-04906,Eco Olive Oil,Grocery,Supplier_Vertex,Warehouse_Central,46,41,10.98,14.9,4.96,01/22/2026,08/06/2026
SKU-04907,Advanced Air Filter,Automotive,Supplier_Orion,Warehouse_Central,14,37,15.78,21.04,9.89,03/19/2026,
SKU-04908,Deluxe Cereal Box,Grocery,Supplier_Gamma,Warehouse_East,68,15,20.37,50.28,4.85,02/07/2026,04/25/2026
SKU-04909,Wireless Kettle,Home & Kitchen,Supplier_Alpha,Warehouse_East,3,16,20.25,37.0,0.63,06/08/2026,
SKU-04910,Wireless Sticky Notes,Office Supplies,Supplier_Pioneer,Warehouse_West,59,49,16.21,34.89,1.32,05/23/2026,
SKU-04911,Portable Sunscreen,Health & Beauty,Supplier_Sigma,Warehouse_East,62,33,10.01,20.88,6.35,04/22/2026,07/21/2026
SKU-04912,Wireless Notebook,Office Supplies,Supplier_Nova,Warehouse_South,100,19,13.47,16.94,1.36,05/14/2026,
SKU-04913,Advanced Binder,Office Supplies,Supplier_Vertex,Warehouse_Overflow,99,39,13.3,24.55,4.27,07/03/2026,
SKU-04914,Standard Cereal Box,Grocery,Supplier_Theta,Warehouse_North,106,26,19.64,36.88,0.99,03/02/2026,06/14/2028
SKU-04915,Smart Coffee Beans,Grocery,Supplier_Pioneer,Warehouse_East,63,53,30.18,67.94,1.44,04/20/2026,12/03/2027
